,review,city,country,hotel,originalRating,address,latitude,longitude,created_at,Word,sentimentRating
304," At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all At check-in, she never looked at me, didn’t welcome us, was just not warm at all",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),2.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-21 14:07:49,,2.076923076923077
305," And when we had to call down to the front desk, nobody answered And when we had to call down to the front desk, nobody answered",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-08-07 09:36:25,,5.0
306, We called back several times and it would just ring and ring We called back several times and it would just ring and ring,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-14 22:37:22,,5.0
307,  ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-09 15:17:49,,4.0
308,Didn't have a 5-star hotel experience as did not have a good arrival/check in experience and the Fullerton express person on the line didn't sound very welcomingDidn't have a 5-star hotel experience as did not have a good arrival/check in experience and the Fullerton express person on the line didn't sound very welcomingDidn't have a 5-star hotel experience as did not have a good arrival/check in experience and the Fullerton express person on the line didn't sound very welcoming,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-05-01 16:46:44,,4.0
309, The room was a little smaller than expected,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-07-20 19:55:56,room ,4.0
310, The gym was had some nice new equipment,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-10 09:09:24,gym ,5.0
311, Good hotel location Good hotel location Good hotel location Good hotel location,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-24 11:27:47,location ,4.5
312, Has a direct exit from Raffles Place MRT Has a direct exit from Raffles Place MRT,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-11-02 20:11:38,,4.0
313,  The complimentary drinks came in a 330ml box/carton which ran out quite quickly,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-28 10:08:48,,5.0
314," Also, hand sanitiser is chargeable while there is free face masks Also, hand sanitiser is chargeable while there is free face masks",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-01-04 02:23:44,,5.0
315, No particular care pack given,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-02-15 11:48:40,,1.0
316, A little disappointing as compared to other 5 star hotels A little disappointing as compared to other 5 star hotels,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-25 18:39:37,,4.5
317,Was a birthday staycation but hotel doesn’t bother not even a slice of cake for my wife,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-13 20:35:05,,4.0
318, Quite disappointed and was not informed about the quick checkout service Quite disappointed and was not informed about the quick checkout service,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-30 14:11:40,service ,4.5
319, After waited almost 5 min than one of the staff approached and informed us that quick check out service After waited almost 5 min than one of the staff approached and informed us that quick check out service,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-02 20:27:25,service ,4.0
320, This was the most disappointing staycation we had:(,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-08-14 01:49:29,,4.0
321,We thoroughly enjoyed our stay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-12-02 10:55:35,,5.0
322, The room was beautiful and really very well decorated,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-27 14:27:30,room ,4.0
323, All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful All the staff we met during our stay were attentive and helpful,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-08-16 19:53:57,,2.36
324, We also thoroughly enjoyed the $200- dining credit that came with our booking We also thoroughly enjoyed the $200- dining credit that came with our booking,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-07-04 22:06:47,,5.0
325, We dined at both the Fullerton Hotel and the Fullerton Bay Hotel,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-10-17 15:49:20,,4.0
326," The hotel is conveniently located, with many restaurants within walking distance of the hotel",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-20 15:52:02,,5.0
327, It is also within walking distance of the Raffles Place MRT station,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-05-01 11:38:15,,4.0
328, An excellent choice for a staycation,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-30 21:22:35,,5.0
329,"The Fullerton Hotel is amazing and awesome! From check in process, professional & friendly staff, room cleanliness - it's simply perfect and we had such an enjoyable stay during my wedding anniversary! Will def return thank you!",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-11-23 22:33:26,room cleanliness ,5.0
330,The room is spacious and the bed is comfortable,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-06 17:12:35,comfort spa room ,5.0
331, The swimming pool is cool with a view to boat quay The swimming pool is cool with a view to boat quay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-24 21:54:27,,5.0
332,   ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-20 00:28:18,,3.6666666666666665
333,I was quite disappointed about the check-in process,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-01-02 13:00:35,,5.0
334, Arrived at 15:25 & was told to have a sit at the waiting area for the check-in form by the hotel staff Arrived at 15:25 & was told to have a sit at the waiting area for the check-in form by the hotel staff,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-09 14:30:23,,4.5
335, Waited more than 2hrs & none of the hotel staff give me any form until I got up & approached the counter to ask the hotel staff whether the hotel room is fully booked & no room available? Quite sad experience coming from a 5-star hotel Waited more than 2hrs & none of the hotel staff give me any form until I got up & approached the counter to ask the hotel staff whether the hotel room is fully booked & no room available? Quite sad experience coming from a 5-star hotel Waited more than 2hrs & none of the hotel staff give me any form until I got up & approached the counter to ask the hotel staff whether the hotel room is fully booked & no room available? Quite sad experience coming from a 5-star hotel,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-01-02 12:17:39,room ,4.666666666666667
336,The room is very big and i had a complimentary roller bed for my children! The view is superb too!The room is very big and i had a complimentary roller bed for my children! The view is superb too!The room is very big and i had a complimentary roller bed for my children! The view is superb too!,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-11-11 19:07:11,room ,4.0
337,Pleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experiencePleasant check in experience,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-23 13:54:18,,3.909090909090909
338, Rooms were good,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-09-11 21:35:52,room ,5.0
339,"
Only downside was that we had to call the concierge to get someone to come up to our room for a TV controller which allows of phone screen share
Only downside was that we had to call the concierge to get someone to come up to our room for a TV controller which allows of phone screen share
Only downside was that we had to call the concierge to get someone to come up to our room for a TV controller which allows of phone screen share",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-02 22:20:08,room ,5.0
340,"Was there with 1yr Grandson who enjoyed swimming, both in the huge bathtub and swimming poolWas there with 1yr Grandson who enjoyed swimming, both in the huge bathtub and swimming poolWas there with 1yr Grandson who enjoyed swimming, both in the huge bathtub and swimming poolWas there with 1yr Grandson who enjoyed swimming, both in the huge bathtub and swimming poolWas there with 1yr Grandson who enjoyed swimming, both in the huge bathtub and swimming pool",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-04 06:10:30,,3.0
341, Room was very spacous Room was very spacous,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-11 17:01:19,spa room ,5.0
342," Venue was easy access to many other local cuisines, like Lau Pa Sat which is just 5mins walk",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-26 09:40:54,,4.0
343, We had a wonderful 2 nights getaway,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-11-21 04:08:45,,1.0
344," The breakfast was okay, though we missed the regular used to be full buffet",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-07 08:11:00,,5.0
345," Would be better if there be fried noodles, or mee siam, or mee rebus, in the menu instead of laksa",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-05-03 23:16:20,,4.0
346," The free baby food was generous, nevertheless",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-04 19:43:18,food ,5.0
347,"It was good, food is good",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-09-27 18:28:39,food ,4.0
348, Service is excellent Service is excellent Service is excellent Service is excellent,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-09-01 15:44:24,service ,3.5
349, Facilities was fun,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-03-27 06:08:30,,3.0
350,Fantastic stay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-01-05 01:51:51,,4.0
351, Bed is very comfortable,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-01-13 20:37:22,comfort ,1.0
352, We got the heritage room that was rather unique,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-09-01 00:47:31,room ,5.0
353,"Called to check in earlier and managed to check in at 10AM! Service was really good and got a complimentary cake for our anniversary :)

Location was great as there were many places to eat nearby and great scenery for morning run!",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-02-05 23:04:27,location service ,5.0
354,Had an amazing stay at Fullerton Hotel! This was our second time staying at the hotel and we were not disappointed,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-03-07 23:52:18,,4.0
355," The service was superb, breakfast was delicious and the room was clean 👍🏼",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-12-17 19:33:46,service room cleanliness ,5.0
356,Awesome Hotel! Definitely Recommended for a great staycay!,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-09 21:43:20,,2.0
357,Room with splendid view of Boat Quay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-05 13:58:20,room ,3.0
358, Loved the infinity cum jacuzzi pool with water not too cold and it’s not windy,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-03 12:07:47,,4.0
359, Visited the farm but beware of mozzies,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-05 18:15:14,,5.0
360, No stationery in room and had to request for it called concierge number and dropped call to find out their line was faulty - hmm for a 5-star hotel? The auto-toilet bowl seat cover was too noisy for me and had to request front desk to turn it off,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.2,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-31 16:31:27,room ,4.0
361, Check-in can be more welcome with concierge directing after safe entry,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-11 12:27:53,,4.0
362," All staff are friendly, particularly Ashley at front desk, Nicholas and another lady I( forgot the name) at Straits Club restaurant; and Abigael and KL at lobby restaurant",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-26 08:00:26,,3.0
363,Nice hotel! But breakfast service not so goodNice hotel! But breakfast service not so goodNice hotel! But breakfast service not so good,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-23 13:22:17,service ,2.3333333333333335
364, only 2 service crew taking orders for so many guests during breakfast,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.7,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-05 14:59:51,service ,2.0
365, U need to wait long for them to come and take your order,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-30 18:34:20,,3.0
366, And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill And they seem not happy if you ask for refill,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-26 17:04:11,,3.0
367, until we go off our dimsum basket never came…,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-26 16:12:59,,4.0
368,Checking in was fast and counter staffs were very friendly,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-24 15:37:18,,5.0
369, Room is spacious and amenities are adequate though some needed upgrading & improvements,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-11 17:10:05,spa room ,5.0
370, Great view from Singapore River if you are looking for a relax stay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-03 13:51:02,,4.0
371," 
",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-08-14 16:34:51,,1.0
372,We enjoyed our 2D1N stay at Fullerton,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-15 16:03:28,,5.0
373, We stayed in the Heritage room was really clean and comfy and we had a relaxing time,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-19 20:23:45,room cleanliness ,4.0
374, Our view was not the best but the other positive aspects made up for it Our view was not the best but the other positive aspects made up for it,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-30 08:42:27,,4.5
375,  The location is also very convenient - walking distance to Boat Quay and Esplanade for other food choices,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-10-26 09:33:54,food location ,4.0
376,Our stay was outstanding,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-10-27 21:53:42,,4.0
377, Heritage room is quite spacious,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-10-28 11:06:33,spa room ,2.0
378," Room is clean, separate shower, bathtub and toilet was great",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-05-17 11:27:29,room cleanliness ,4.0
379, My daughter loved the koi feeding and the daily free ice cream,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-09-01 11:31:41,,4.0
380, We managed to book the pool easily,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-11-23 16:50:59,,4.0
381,  Water was warm and enough size for up to a dozen people,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2022-06-04 11:17:48,,4.0
382, We manage sometimes to stay beyond an hour,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-02 16:00:28,,3.0
383, Food on weekends is a challenge unless willing to eat in restaurants,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-21 12:17:56,food ,5.0
384, But a lot of options in vicinity considering it is close to city hall and MBS and boat quay,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-31 21:48:33,,4.0
385,"  Unfortunately no view in room but i did love having the patio for coffee, food and conversation",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-22 13:58:35,food room ,3.0
386, ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-06-27 23:25:43,,5.0
387,"Amazing stay, would love to come back again! Best Birthday staycation for my partner!!",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-14 10:40:02,,5.0
388,We were here on our actual date of 42nd wedding anniversary and so pleasantly surprised to see the petals on our bed and the chocolate cake in the room,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),3.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-20 19:51:03,room pet-friendly ,4.0
389, Such a memorable gesture,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-04 10:57:07,,2.0
390, My husband tripped while going fish the spiral stairs on the way to the link across Fullerton Bay Hotel and the personnel on duty came quickly to attend to him to make sure all was well,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-11-28 13:50:03,,5.0
391, Appreciated the kindness,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-01 00:59:17,,5.0
392,Everything was good! Would consider coming back :),Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-15 00:10:05,,2.0
393,I was glad that I had booked Fullerton for our staycation to celebrate my wedding anniversary,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-30 15:09:04,,4.0
394,"

It was a pleasant and enjoyable stay",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-23 08:29:06,,4.0
395,"



We were pleased by the hotel service and they gave us a chocolate cake for our anniversary at complimentary",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-24 00:54:33,service ,5.0
396,"

I will recommend to friends to stay at this
hotel",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),4.5,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-17 16:35:12,,5.0
397,"Cleanliness was excellent, service was good, location was good with my restaurant around the hotel",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-10-28 21:46:21,location service cleanliness ,4.0
398,Second staycation at the Fullerton Hotel,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2021-04-20 00:10:46,,2.0
399, Can’t express how much I enjoy the staycation here,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-10-24 21:33:38,,5.0
400, I will be back,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-05 14:59:16,,5.0
401, ,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-29 00:30:51,,5.0
402,Was grateful that they last min help me to upgrade to a Marina Bay View as requested as i did not realise the room i booked was hotel inter view,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-23 22:44:24,room ,4.0
403, Was provided with a room that i hooked,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-03-15 20:15:47,room ,5.0
404, As the upgraded Room will only be ready at 7pm as informed by the check in staff but after asking for a few times then the room was ready at 9pm,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-22 22:10:02,room ,4.0
405," Upgraded room TV faulty, bathtub stopper faulty and even toilet door was faulty too",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-12-14 08:51:58,room ,3.0
406,"  
Expected to be a good hotel but ended up i been waiting for them to check the room instead",Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-02-16 11:27:46,room ,4.0
407,Historic building right in the heart of Shenton Way Thanks to Kate (duty manager) we had a  room with wonderful view of the marina,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2020-01-02 01:10:58,room ,4.0
408, Friendly and efficient staff,Singapore,Singapore,The Fullerton Hotel Singapore (Staycation Approved),5.0,"1 Fullerton Square, Singapore, 049178, Singapore",0,0,2019-11-12 16:55:29,,4.0
